"StichtagDatJahr","StichtagDatMonat","RaumeinheitSort","RaumeinheitLang","GliederungSort","GliederungLang","ZimmerSort","ZimmerLang","GemeinnuetzigSort","GemeinnuetzigLang","EinheitSort","EinheitLang","PreisartSort","PreisartLang","mean","meanl","meanu","qu25","qu25l","qu25u","qu50","qu50l","qu50u","qu75","qu75l","qu75u","Domain","Sample1","Sample2"
2024,"2024.04",4,"Stadtquartiere",63,"Oberstrass",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",28.96,27.94,29.98,21.82,20.26,22.87,28.73,27.59,29.5,35.65,33.28,36.33,2674,191,171
2022,"2022.04",4,"Stadtquartiere",71,"Fluntern",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",18.04,18.04,18.04,16.11,16.11,16.11,16.67,16.67,16.67,18.41,18.41,18.41,48,48,0
2024,"2024.04",4,"Stadtquartiere",71,"Fluntern",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",19.77,19.56,19.97,16.31,16.31,16.32,17.22,17.08,17.42,19.52,19.29,19.58,53,52,0
2022,"2022.04",4,"Stadtquartiere",71,"Fluntern",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.66,15.39,15.92,14.51,14.49,14.54,15.01,14.97,15.04,16.74,16.47,16.79,75,61,12
2024,"2024.04",4,"Stadtquartiere",71,"Fluntern",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",18.17,17.92,18.43,15.12,15.12,15.17,15.81,15.62,15.97,17.39,17.2,17.59,81,78,0
2022,"2022.04",4,"Stadtquartiere",71,"Fluntern",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",13.63,13.55,13.71,13.06,13.04,13.23,13.8,13.8,13.94,14.55,14.39,14.58,51,49,0
2024,"2024.04",4,"Stadtquartiere",71,"Fluntern",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",16.51,16.29,16.73,14.06,14.06,14.29,14.56,14.56,14.58,15.77,15.76,15.79,51,50,0
2022,"2022.04",4,"Stadtquartiere",71,"Fluntern",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.84,15.72,15.96,14.15,14.1,14.16,15.33,15.07,15.53,16.75,16.71,16.86,174,158,12
2024,"2024.04",4,"Stadtquartiere",71,"Fluntern",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",18.15,18.01,18.29,14.97,14.92,15,16.07,16.05,16.12,17.93,17.79,18.07,185,180,0
2022,"2022.04",4,"Stadtquartiere",71,"Fluntern",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",29.99,27.85,32.12,22.8,19.77,26.21,30.9,25,33.23,35.39,33.23,38.43,520,65,34
2024,"2024.04",4,"Stadtquartiere",71,"Fluntern",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",33.12,30.92,35.32,26.15,22.52,27.96,29.48,28.05,32.46,40.9,33.21,43.95,507,51,44
2022,"2022.04",4,"Stadtquartiere",71,"Fluntern",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",30.12,28.49,31.75,26.24,24.11,27.82,31.15,27.94,32.7,33.87,33.03,37.88,695,121,39
2024,"2024.04",4,"Stadtquartiere",71,"Fluntern",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",30.66,29.03,32.29,24.44,22.11,26.4,29.71,28.35,32.86,35.55,34.49,37.05,667,108,58
2022,"2022.04",4,"Stadtquartiere",71,"Fluntern",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",26,24.35,27.65,20.22,19.66,23.28,26.33,23.21,28.46,30.86,29.47,31.96,693,100,35
2024,"2024.04",4,"Stadtquartiere",71,"Fluntern",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",27.5,26.26,28.73,21.45,20.69,22.93,26.19,24.62,28.83,32.11,30.7,33.02,663,89,54
2022,"2022.04",4,"Stadtquartiere",71,"Fluntern",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",28.59,27.56,29.61,22.86,20.26,24.1,29.44,27.07,30.51,33.62,32.79,35.33,1908,286,108
2024,"2024.04",4,"Stadtquartiere",71,"Fluntern",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",30.22,29.26,31.18,22.96,22.13,24.46,28.73,27.72,29.6,35.28,33.79,36.27,1837,248,156
2022,"2022.04",4,"Stadtquartiere",72,"Hottingen",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",22.65,22.33,22.97,20.85,20.38,21.48,23.08,22.9,23.3,25.15,24.61,25.62,122,91,18
2024,"2024.04",4,"Stadtquartiere",72,"Hottingen",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",24.25,23.8,24.7,21.78,21.54,22.15,23.47,23.25,23.73,26.24,25.68,26.83,125,92,20
2022,"2022.04",4,"Stadtquartiere",72,"Hottingen",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",20.08,19.8,20.36,17.9,17.3,18.21,21.02,20.86,21.23,22.28,22.05,22.6,132,90,28
2024,"2024.04",4,"Stadtquartiere",72,"Hottingen",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",22.78,22.35,23.22,20.55,20.46,20.7,21.96,21.8,22.05,23.75,23.48,24.7,133,96,26
2022,"2022.04",4,"Stadtquartiere",72,"Hottingen",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",18.45,18.03,18.87,15.04,14.7,15.34,17.57,17.34,17.97,20.97,20.22,21.62,123,91,23
2024,"2024.04",4,"Stadtquartiere",72,"Hottingen",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",19.46,18.95,19.97,16.27,16.04,16.68,19.1,18.92,19.55,22.01,21.24,22.99,121,87,20
2022,"2022.04",4,"Stadtquartiere",72,"Hottingen",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",20.38,20.18,20.58,17.06,16.79,17.21,20.93,20.71,21.15,23.48,23.31,23.72,377,272,69
2024,"2024.04",4,"Stadtquartiere",72,"Hottingen",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",22.22,21.96,22.49,19.11,18.93,19.43,21.96,21.79,22.14,24.91,24.55,25.12,379,275,66
2022,"2022.04",4,"Stadtquartiere",72,"Hottingen",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",29.46,27.61,31.3,23.54,21.49,27.87,29.68,27.87,31.08,34.57,30.93,37.32,865,89,37
2024,"2024.04",4,"Stadtquartiere",72,"Hottingen",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",33.66,32.27,35.04,27.4,25.63,28.91,32.78,30.99,35.89,39.23,36.94,44.38,864,85,51
2022,"2022.04",4,"Stadtquartiere",72,"Hottingen",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",28.52,25.69,31.35,22.15,20.18,23.62,29.13,23.49,31.18,32.83,31.21,33.91,1169,108,41
2024,"2024.04",4,"Stadtquartiere",72,"Hottingen",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",29.85,28.49,31.22,25.02,23.51,27.06,29.7,28.22,31.42,34.4,31.95,37.67,1160,102,60
2022,"2022.04",4,"Stadtquartiere",72,"Hottingen",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",26.27,24.02,28.52,20.04,18.62,24.09,25.74,23.8,28.61,30.77,28.49,32.83,971,54,42
2024,"2024.04",4,"Stadtquartiere",72,"Hottingen",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",27.45,25.73,29.16,21.84,20.8,24.16,28.49,24.68,29.96,31.97,30.52,34.06,936,49,49
2022,"2022.04",4,"Stadtquartiere",72,"Hottingen",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",28.06,26.63,29.49,22.29,20.18,23.62,28.18,25.8,29.33,32.63,31.1,33.57,3005,251,120
2024,"2024.04",4,"Stadtquartiere",72,"Hottingen",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",30.22,29.36,31.09,24.69,23.54,26.25,29.75,28.95,31.14,35.53,33.18,36.86,2960,236,160
2022,"2022.04",4,"Stadtquartiere",73,"Hirslanden",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",16.52,16.09,16.96,15.16,13.39,15.61,16.05,15.42,17.64,18.36,16.98,19.43,78,30,10
2024,"2024.04",4,"Stadtquartiere",73,"Hirslanden",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",17.19,16.47,17.91,13.87,13.47,16.07,16.58,15.38,17.59,19.83,17.59,20.32,81,30,11
2022,"2022.04",4,"Stadtquartiere",73,"Hirslanden",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.01,13.56,14.46,11.71,11.57,12.91,13.39,12.55,14.23,15.21,14.71,16.1,221,72,12
2024,"2024.04",4,"Stadtquartiere",73,"Hirslanden",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.69,14.46,14.91,12.07,11.64,12.99,13.11,12.15,14,16.84,16.11,17.26,235,79,11
2022,"2022.04",4,"Stadtquartiere",73,"Hirslanden",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",12.21,11.86,12.55,10.5,9.88,10.68,10.83,10.82,12.25,13.41,12.9,13.72,89,33,15
2024,"2024.04",4,"Stadtquartiere",73,"Hirslanden",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",13.2,13.04,13.37,11.03,10.75,11.46,11.75,11.44,12.15,14.62,14.27,14.75,100,43,12
2022,"2022.04",4,"Stadtquartiere",73,"Hirslanden",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.07,13.78,14.35,11.6,11.26,11.92,13.41,12.61,14.32,16.33,15.6,16.8,388,135,37
2024,"2024.04",4,"Stadtquartiere",73,"Hirslanden",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.81,14.61,15.01,12.04,11.64,12.15,13.48,12.85,14.01,17.45,16.55,17.64,416,152,34
2022,"2022.04",4,"Stadtquartiere",73,"Hirslanden",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",29.25,27.48,31.02,22.59,20.21,26.28,28.66,26.56,30.08,35.12,32.23,42.09,588,84,34
2024,"2024.04",4,"Stadtquartiere",73,"Hirslanden",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",32.68,30.89,34.48,25.56,22.41,30.53,33.87,31.99,35.22,39.77,36.32,43.13,642,102,47
2022,"2022.04",4,"Stadtquartiere",73,"Hirslanden",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",24.56,23.06,26.06,20.48,18.78,23.54,25,23.76,27.01,29.23,27.02,32.92,1043,115,40
2024,"2024.04",4,"Stadtquartiere",73,"Hirslanden",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",26.95,25.46,28.43,20.71,18.14,24.18,27.92,25.32,28.8,32.43,30.07,34.14,1062,118,62
2022,"2022.04",4,"Stadtquartiere",73,"Hirslanden",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",22.08,19.66,24.51,17.77,14.46,22.53,23.08,17.83,25.29,26.23,24.3,29.43,674,46,26
2024,"2024.04",4,"Stadtquartiere",73,"Hirslanden",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",23.79,22.4,25.18,19.6,16.39,21,23.73,22.28,26.47,28.58,26.88,30.63,647,36,55
2022,"2022.04",4,"Stadtquartiere",73,"Hirslanden",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",25.03,23.95,26.11,20,17.93,21.72,25.09,24.08,26.44,29.59,27.64,32.31,2305,245,100
2024,"2024.04",4,"Stadtquartiere",73,"Hirslanden",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",27.63,26.72,28.55,20.95,19.99,22.95,27.8,26.7,28.78,33.79,32.44,34.98,2351,256,164
2022,"2022.04",4,"Stadtquartiere",74,"Witikon",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",16.89,16.32,17.47,13.2,12.63,14.22,17.32,16.57,19.43,20.76,20.03,21.86,54,22,20
2024,"2024.04",4,"Stadtquartiere",74,"Witikon",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",20,17.18,22.81,9.85,17.24,20.74,20.14,10.5,23.06,22.44,20.12,23.64,99,24,5
2022,"2022.04",4,"Stadtquartiere",74,"Witikon",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.79,14.59,15,11.93,11.93,12.56,14.49,14.49,14.73,17.06,16.85,17.56,88,59,20
2024,"2024.04",4,"Stadtquartiere",74,"Witikon",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.48,14.78,16.17,11.61,11.57,11.99,13.57,12.94,17.06,19.16,17.73,20.55,103,53,17
2022,"2022.04",4,"Stadtquartiere",74,"Witikon",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",13.8,13.54,14.05,11.87,11.68,12.41,12.75,12.4,13.17,15.05,14.83,15.25,158,69,20
2024,"2024.04",4,"Stadtquartiere",74,"Witikon",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",13.99,13.52,14.46,11.93,11.72,12.29,12.66,12.25,13.73,14.71,14.34,16.77,160,65,17
2022,"2022.04",4,"Stadtquartiere",74,"Witikon",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.6,14.42,14.78,11.83,11.64,12.14,13.85,13.17,14.45,16.72,16.46,16.96,300,150,60
2024,"2024.04",4,"Stadtquartiere",74,"Witikon",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",16.04,15.22,16.86,12,11.7,12.47,14.62,13.29,17.58,20.13,18.8,20.85,362,142,39
2022,"2022.04",4,"Stadtquartiere",74,"Witikon",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",23.38,21.94,24.82,17.52,15.35,20.71,23,21.79,25.48,30.04,27.21,31.43,678,156,33
2024,"2024.04",4,"Stadtquartiere",74,"Witikon",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",26.22,25,27.44,21.78,20.07,22.91,24.44,23.69,26.09,29.69,28.27,32.73,700,156,44
2022,"2022.04",4,"Stadtquartiere",74,"Witikon",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",19.97,19.09,20.86,16.76,15.68,18.94,20.34,19.24,22.28,22.98,22.31,24.43,1422,276,31
2024,"2024.04",4,"Stadtquartiere",74,"Witikon",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",23.39,22.5,24.27,18.35,17.76,19.65,22.9,21.57,24.47,26.81,25.24,27.8,1397,293,56
2022,"2022.04",4,"Stadtquartiere",74,"Witikon",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",22.35,20.87,23.84,18.87,17.3,19.56,21.38,19.65,22.47,23.44,22.27,28.71,1003,171,29
2024,"2024.04",4,"Stadtquartiere",74,"Witikon",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",22.24,21.09,23.38,17.58,16,19.09,21.48,20.4,22.83,27.49,25.74,28.12,947,186,47
2022,"2022.04",4,"Stadtquartiere",74,"Witikon",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",21.49,20.78,22.19,17.51,16.49,18.94,21.21,20.17,22.26,23.77,22.95,25.96,3103,603,93
2024,"2024.04",4,"Stadtquartiere",74,"Witikon",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",23.68,23.08,24.29,18.84,18.07,19.48,22.95,22.35,23.86,27.24,26.78,28.12,3044,635,147
2022,"2022.04",4,"Stadtquartiere",89,"Riesbach (Kreis 8)",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",19.05,18.51,19.59,14.9,14.83,15.4,17.3,17.19,17.75,21.79,21.37,24.34,98,80,0
2024,"2024.04",4,"Stadtquartiere",89,"Riesbach (Kreis 8)",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",19.97,19.62,20.33,15.06,14.9,15.38,18.04,17.72,18.72,23.35,22.43,24.93,93,86,0
2022,"2022.04",4,"Stadtquartiere",89,"Riesbach (Kreis 8)",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.9,15.76,16.05,13.12,13.1,13.21,14.75,14.71,15.03,16.86,16.52,16.98,253,235,0
2024,"2024.04",4,"Stadtquartiere",89,"Riesbach (Kreis 8)",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",16.83,16.71,16.95,13.77,13.7,13.79,15.35,15.3,15.41,18.03,17.88,18.16,246,214,24
2022,"2022.04",4,"Stadtquartiere",89,"Riesbach (Kreis 8)",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.45,14.34,14.57,12.37,12.35,12.39,13.8,13.72,13.89,15.29,15.25,15.34,244,232,0
2024,"2024.04",4,"Stadtquartiere",89,"Riesbach (Kreis 8)",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.42,15.35,15.5,12.71,12.68,12.78,14.79,14.56,14.82,16.23,16.21,16.25,246,227,14
2022,"2022.04",4,"Stadtquartiere",89,"Riesbach (Kreis 8)",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.81,15.7,15.93,12.78,12.71,12.84,14.8,14.71,14.89,16.96,16.68,17.21,595,547,0
2024,"2024.04",4,"Stadtquartiere",89,"Riesbach (Kreis 8)",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",16.71,16.64,16.79,13.57,13.52,13.6,15.42,15.4,15.5,18,17.86,18.08,585,527,38
2022,"2022.04",4,"Stadtquartiere",89,"Riesbach (Kreis 8)",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",31.98,30.89,33.06,24.88,22.91,26.45,32.5,31,34.39,38.11,36.82,40.42,2213,477,113
2024,"2024.04",4,"Stadtquartiere",89,"Riesbach (Kreis 8)",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",34.71,33.77,35.65,25.8,24.95,26.9,34.58,32.79,35.46,42.46,40.28,44.02,2192,497,176
2022,"2022.04",4,"Stadtquartiere",89,"Riesbach (Kreis 8)",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",28.83,27.82,29.84,22.07,20.21,24.04,29.97,28,30.84,35.37,33.91,37.25,2773,472,125
2024,"2024.04",4,"Stadtquartiere",89,"Riesbach (Kreis 8)",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",31.62,30.7,32.54,24.17,22.93,25.57,32.07,29.45,33.58,39.05,37.71,40.3,2751,493,185
2022,"2022.04",4,"Stadtquartiere",89,"Riesbach (Kreis 8)",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",27.07,25.91,28.22,20,17.76,22.01,27.11,25.89,28.25,32.18,30.49,34.21,1393,166,99
2024,"2024.04",4,"Stadtquartiere",89,"Riesbach (Kreis 8)",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",27.68,26.75,28.62,21.22,20.25,22.28,27.83,26.19,28.86,34.5,33.53,35.64,1367,176,142
2022,"2022.04",4,"Stadtquartiere",89,"Riesbach (Kreis 8)",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",29.54,28.91,30.17,22.5,21.33,23.69,29.7,28.71,30.65,35.85,34.95,37.16,6379,1115,337
2024,"2024.04",4,"Stadtquartiere",89,"Riesbach (Kreis 8)",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",31.85,31.3,32.41,24.07,23.26,24.66,31.84,30.87,32.73,38.96,38.12,39.99,6310,1166,503
2022,"2022.04",4,"Stadtquartiere",91,"Albisrieden",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",16.73,16.24,17.22,12.58,12.26,13.41,16.09,14.86,16.91,19.82,18.99,20.85,838,493,25
2024,"2024.04",4,"Stadtquartiere",91,"Albisrieden",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",18.06,17.1,19.02,14.03,12.94,15.39,18.29,17.12,19.6,20.78,20.22,21.9,816,497,17
2022,"2022.04",4,"Stadtquartiere",91,"Albisrieden",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",13.96,13.62,14.29,11.24,10.92,11.64,13.67,12.77,14.03,16.13,15.77,16.56,1764,1006,40
2024,"2024.04",4,"Stadtquartiere",91,"Albisrieden",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.84,14.51,15.17,12.09,11.64,12.5,14.61,13.83,15.05,16.95,16.7,17.72,1684,1036,29
2022,"2022.04",4,"Stadtquartiere",91,"Albisrieden",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.74,14.37,15.12,12.22,11.95,13.75,14.68,14.35,14.99,16.69,15.65,17.68,1006,516,34
2024,"2024.04",4,"Stadtquartiere",91,"Albisrieden",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.65,15.1,16.21,12.96,12.53,14.33,15.45,15.26,15.91,18.19,17.09,18.94,999,509,28
2022,"2022.04",4,"Stadtquartiere",91,"Albisrieden",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.82,14.59,15.04,11.95,11.7,12.07,14.38,14.29,14.63,17.23,16.69,17.62,3608,2015,99
2024,"2024.04",4,"Stadtquartiere",91,"Albisrieden",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.82,15.5,16.14,12.57,12.3,13.02,15.32,15.06,15.79,18.65,17.95,18.97,3499,2042,74
2022,"2022.04",4,"Stadtquartiere",91,"Albisrieden",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",26.4,25.18,27.61,21.58,20.33,22.57,24.51,23.13,27.06,31.21,29.15,33.12,1704,343,37
2024,"2024.04",4,"Stadtquartiere",91,"Albisrieden",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",28.27,27.61,28.92,23.02,21.96,24.09,28.46,26.73,29.27,32.96,31.79,34.66,1741,431,63
2022,"2022.04",4,"Stadtquartiere",91,"Albisrieden",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",22.27,21.32,23.21,17.64,16.93,19.89,22.57,21.25,24.44,26.23,24.67,27.19,2292,383,34
2024,"2024.04",4,"Stadtquartiere",91,"Albisrieden",3,"3 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",25.92,25.05,26.8,20.6,19.47,22,25.44,23.49,26.46,30.03,28.2,32.43,2417,417,52
2022,"2022.04",4,"Stadtquartiere",91,"Albisrieden",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",22.1,21.19,23.01,17.16,16.81,20.43,21.47,20.48,22.83,24.83,23.63,26.15,1267,314,29
2024,"2024.04",4,"Stadtquartiere",91,"Albisrieden",4,"4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",23.15,22.32,23.97,18.36,18.14,19.59,21.83,20.16,23.25,26.09,24.35,27.29,1334,391,40
2022,"2022.04",4,"Stadtquartiere",91,"Albisrieden",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",23.57,22.96,24.18,18.9,17.75,20.35,22.85,22.2,23.84,27.12,26.24,27.72,5263,1040,100
2024,"2024.04",4,"Stadtquartiere",91,"Albisrieden",9,"2 , 3  und 4 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",25.99,25.51,26.48,20.15,19.61,21.42,25.43,24.33,26,30.52,29.34,31.37,5492,1239,155
2022,"2022.04",4,"Stadtquartiere",92,"Altstetten",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.95,15.16,16.75,12.91,12.3,13.39,14.42,14.09,16.43,18.09,17.37,18.96,819,502,21
2024,"2024.04",4,"Stadtquartiere",92,"Altstetten",2,"2 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",17.06,16.42,17.7,13.9,13.61,14.5,16,15.34,17.4,19.66,18.59,20.44,845,531,21
2022,"2022.04",4,"Stadtquartiere",92,"Altstetten",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.09,13.71,14.46,11.99,11.49,12.63,13.94,13.36,14.48,16.04,15.55,16.55,2294,1209,34
2024,"2024.04",4,"Stadtquartiere",92,"Altstetten",3,"3 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.79,14.38,15.19,12.88,12.57,13.29,14.58,13.78,14.77,16.31,15.53,17.14,2233,1244,30
2022,"2022.04",4,"Stadtquartiere",92,"Altstetten",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",13.65,13.08,14.23,11.71,11.4,12.26,13.13,12.77,13.84,15.32,14.42,15.66,1293,695,28
2024,"2024.04",4,"Stadtquartiere",92,"Altstetten",4,"4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.35,13.95,14.76,12.76,12.49,12.94,14.12,13.5,14.59,15.53,15.1,16.47,1258,744,29
2022,"2022.04",4,"Stadtquartiere",92,"Altstetten",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",14.31,14.01,14.61,12.05,11.79,12.38,13.84,13.49,14.21,16.09,15.71,16.59,4406,2406,83
2024,"2024.04",4,"Stadtquartiere",92,"Altstetten",9,"2 , 3  und 4 Zimmer",1,"Gemeinnützig",2,"Quadratmeter",1,"netto",15.1,14.83,15.37,12.94,12.79,13.21,14.61,14.28,14.79,16.85,16.3,17.23,4336,2519,80
2022,"2022.04",4,"Stadtquartiere",92,"Altstetten",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",26.22,25.03,27.41,21.24,19.94,22.09,24.81,22.89,26.17,29.62,27.17,32.94,3611,479,41
2024,"2024.04",4,"Stadtquartiere",92,"Altstetten",2,"2 Zimmer",2,"Nicht gemeinnützig",2,"Quadratmeter",1,"netto",27.71,26.96,28.47,22.99,21.61,23.84,27.52,26.06,28.59,31.99,30.7,33.78,3699,1150,64
